stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status,email,booking_id
0,2,3,2015,9,11,Direct,100.0,0,Mitchell.Rhonda@protonmail.com,
0,1,15,2015,9,17,Online,115.0,0,Craig.Mendoza35@mail.com,
1,1,60,2015,9,21,Offline,65.0,0,Jessica.Collins69@att.com,
2,2,169,2015,9,27,Direct,163.0,0,Sarah.Rodriguez33@aol.com,
0,1,92,2015,9,30,Groups,170.0,1,Peterson_Janet@gmail.com,
2,2,89,2015,10,3,Groups,60.0,1,Michele_Carlson@mail.com,
0,2,80,2015,10,9,Offline,136.0,0,Matthew_Williams@hotmail.com,
2,2,122,2015,10,25,Online,89.25,0,Edward_C@mail.com,
1,1,100,2015,10,31,Groups,62.0,1,Thompson.Christina@gmail.com,
1,1,233,2015,11,7,Groups,60.0,1,Susan_M@zoho.com,
1,2,98,2015,11,23,Groups,70.0,0,Mercer.Stephanie75@gmail.com,
1,3,98,2015,11,23,Groups,70.0,0,Valentine_Joseph19@aol.com,
2,4,107,2015,12,23,Online,46.63,0,Amanda_B@verizon.com,
0,1,5,2015,12,29,Online,111.0,1,Miranda.Adrienne@protonmail.com,
0,3,160,2015,12,30,Offline,70.0,1,SamuelBrooks@yahoo.com,
1,3,148,2015,12,31,Groups,77.5,1,Bauer_Jacob@gmail.com,
1,1,6,2016,1,2,Online,123.0,0,Ball.Pamela56@zoho.com,
2,1,145,2016,1,3,Offline,65.0,1,Holland_Eric@hotmail.com,
1,4,150,2016,1,18,Offline,80.0,1,Castro.George@protonmail.com,
0,3,151,2016,1,19,Offline,80.0,1,Ana.Perry@verizon.com,
0,3,2,2016,2,11,Online,85.03,1,Renee.M@verizon.com,
0,2,35,2016,2,12,Online,67.5,1,EthanHernandez@att.com,
1,1,11,2016,2,13,Online,83.55,1,RMoore@verizon.com,
0,3,44,2016,2,17,Offline,75.0,1,AlexandraJensen@verizon.com,
1,2,55,2016,2,22,Online,73.9,0,Brandon_D@att.com,
0,2,68,2016,3,3,Online,73.9,0,Abigail_B25@verizon.com,
1,1,3,2016,3,14,Corporate,79.0,0,SWright35@verizon.com,
0,1,5,2016,3,19,Groups,90.0,1,Lopez_Brandon@yahoo.com,
0,1,31,2016,3,23,Online,126.9,1,Michelle.H@yandex.com,
0,4,85,2016,3,29,Online,82.45,0,Susan_Gibson74@yahoo.com,
0,2,267,2016,3,31,Groups,62.0,1,Anita.Richard73@aol.com,
1,3,61,2016,4,11,Online,76.58,1,Charles.Cox@hotmail.com,
2,6,1,2016,4,12,Aviation,95.0,1,Jonathan_Lawrence@yahoo.com,
0,2,103,2016,4,19,Offline,115.0,1,EricLeonard@hotmail.com,
0,2,295,2016,4,28,Groups,62.0,1,JDiaz@outlook.com,
1,2,437,2016,5,2,Groups,60.0,1,Erin_Hamilton@outlook.com,
1,1,89,2016,5,7,Online,126.9,1,DKeller89@outlook.com,
0,2,8,2016,5,10,Online,108.57,1,Heather_T@verizon.com,
0,4,129,2016,5,10,Online,99.45,0,Smith_John36@mail.com,
1,2,273,2016,5,13,Offline,95.0,1,KaylaMichael@zoho.com,
1,1,121,2016,5,14,Groups,96.0,1,Holland.Kimberly@hotmail.com,
0,2,22,2016,5,20,Offline,140.0,1,Jones_Nancy85@verizon.com,
0,1,0,2016,5,24,Online,135.0,1,Derrick.Davis33@yandex.com,
0,2,158,2016,5,24,Groups,130.0,1,Tina_R50@zoho.com,
0,3,316,2016,5,26,Groups,110.0,0,JohnFox@aol.com,
1,1,135,2016,5,28,Groups,96.0,1,Eric_Miller25@yahoo.com,
2,0,15,2016,5,29,Online,111.0,1,Eric.Hansen@att.com,
0,2,30,2016,6,2,Offline,140.0,1,ReginaBray66@mail.com,
0,2,330,2016,6,2,Groups,62.0,1,Michelle.Contreras@outlook.com,
2,2,163,2016,6,5,Offline,100.0,1,James_Phillip@att.com,
0,3,71,2016,6,14,Offline,120.0,1,SeanBaker@protonmail.com,
0,3,71,2016,6,14,Offline,120.0,1,Blankenship_David@yandex.com,
0,3,71,2016,6,14,Offline,120.0,1,Douglas_H99@zoho.com,
0,2,188,2016,6,15,Offline,130.0,1,Nixon_Todd@zoho.com,
2,5,188,2016,6,15,Direct,114.87,0,Colleen_Moore54@att.com,
1,1,105,2016,6,27,Online,105.3,1,Elizabeth.Kline69@zoho.com,
1,5,101,2016,6,27,Groups,140.0,1,White.Benjamin@mail.com,
0,3,101,2016,6,28,Online,186.3,1,HaydenMcclure@verizon.com,
2,8,205,2016,7,5,Online,90.95,1,Gonzalez.Michael@xfinity.com,
2,4,245,2016,7,6,Offline,110.0,1,JGilbert@comcast.net,
0,2,365,2016,7,7,Groups,62.0,1,Catherine_Nixon42@mail.com,
0,3,132,2016,7,7,Online,139.0,1,BettyBlack73@xfinity.com,
2,2,14,2016,7,8,Direct,273.0,1,Jason.T51@verizon.com,
1,5,70,2016,7,11,Offline,80.0,1,Tom_Humphrey@att.com,
0,2,61,2016,7,26,Online,94.5,1,Klein_Paul@protonmail.com,
2,6,186,2016,8,6,Online,130.05,1,JeffreyWalker23@xfinity.com,
0,4,133,2016,8,9,Online,114.3,1,Dennis_Carlson@outlook.com,
1,1,188,2016,8,13,Online,105.3,1,Smith.Timothy@zoho.com,
0,2,405,2016,8,18,Groups,62.0,1,Mark.L38@mail.com,
0,4,137,2016,8,23,Online,133.2,1,Monica.H@yandex.com,
2,5,43,2016,8,23,Online,103.84,1,ELynch15@zoho.com,
0,2,412,2016,8,25,Groups,62.0,1,MoniqueMontes@protonmail.com,
0,3,47,2016,9,1,Online,123.3,1,Lisa_C@verizon.com,
0,2,317,2016,9,15,Offline,120.0,1,Sabrina.Braun@zoho.com,
2,2,20,2016,9,24,Online,146.2,1,Donna_Carlson@verizon.com,
1,1,24,2016,9,26,Online,107.1,1,JenniferRogers@mail.com,
0,2,447,2016,9,29,Groups,62.0,1,Monica.A@yandex.com,
1,2,267,2016,9,30,Offline,95.0,1,Mark.Martin@mail.com,
0,1,207,2016,10,4,Online,98.1,1,Carlson.David@mail.com,
0,3,172,2016,10,4,Online,108.9,1,Burns_Jeremy@verizon.com,
0,5,144,2016,10,4,Online,151.2,1,Christopher_J@mail.com,
0,4,136,2016,10,5,Online,118.8,1,Cox_Casey@verizon.com,
1,0,110,2016,10,9,Offline,120.0,1,Matthew.Valencia@hotmail.com,
0,2,26,2016,10,11,Groups,120.0,1,Brendan_Hicks@verizon.com,
0,3,37,2016,10,13,Offline,105.0,1,Juan_M@yahoo.com,
0,1,163,2016,10,15,Offline,115.0,1,Margaret_C@verizon.com,
1,2,605,2016,10,17,Groups,60.0,1,Patrick.Rivera@gmail.com,
2,3,86,2016,10,22,Online,123.84,1,Kim_S34@yahoo.com,
2,2,105,2016,10,30,Online,85.05,1,RichardMorgan@att.com,
2,2,157,2016,11,6,Online,117.68,1,Lewis.Anna16@zoho.com,
0,2,101,2016,11,18,Online,90.0,1,Gregory.Michelle71@yandex.com,
0,3,83,2016,11,24,Online,93.6,1,Jr..Nicholas@xfinity.com,
2,2,11,2016,12,2,Online,76.29,1,Austin.H@outlook.com,
0,3,41,2016,12,21,Online,79.2,1,Joseph.Vega@protonmail.com,
0,2,59,2016,12,23,Online,93.6,1,Michael.M@xfinity.com,
2,4,288,2016,12,25,Online,66.58,1,MD.Mr.@att.com,
1,3,167,2016,12,26,Online,97.75,1,ErnestRobinson76@yahoo.com,
1,3,155,2016,12,26,Online,115.6,1,Carolyn.Beasley@aol.com,
3,7,261,2016,12,26,Online,68.51,1,Beverly.S27@zoho.com,
2,1,267,2015,7,11,Groups,62.8,1,AYoung@protonmail.com,
1,1,269,2015,7,13,Groups,62.0,1,JSullivan67@yandex.com,
1,1,311,2015,8,24,Groups,62.0,1,Rachel_G59@zoho.com,
2,3,184,2015,7,4,Online,76.5,1,KWard37@mail.com,
0,1,335,2015,9,17,Offline,85.0,1,AmandaSwanson@aol.com,
0,2,257,2015,7,1,Offline,101.5,1,DNorris@xfinity.com,
2,1,344,2015,9,26,Groups,170.0,1,Sylvia.Ward@comcast.net,
1,1,276,2015,7,20,Groups,60.0,1,AshleyMcgrath@aol.com,
1,1,304,2015,8,17,Groups,62.0,1,RandyChen@hotmail.com,
1,1,304,2015,8,17,Groups,62.0,1,Joseph_Murphy@yahoo.com,
0,2,334,2015,9,16,Groups,62.0,1,Christian_Jr.@xfinity.com,
2,2,2,2015,7,3,Online,122.0,0,AHoffman@protonmail.com,
1,1,98,2015,7,6,Online,87.3,0,Stephanie.R@mail.com,
3,5,111,2015,7,6,Online,151.0,0,Derrick_W94@outlook.com,
0,3,21,2015,7,7,Direct,185.5,0,Abigail_Bowers@yahoo.com,
2,2,33,2015,7,11,Online,89.97,0,Oconnor_Craig@verizon.com,
4,7,59,2015,7,12,Offline,130.0,0,NancyWhite@att.com,
0,2,22,2015,7,24,Online,153.0,0,Kimberly.Brown68@xfinity.com,
0,2,39,2015,7,24,Offline,107.0,0,JGordon@gmail.com,
1,2,48,2015,7,27,Online,145.0,0,Jennifer.Wood65@mail.com,
2,5,73,2015,8,7,Online,169.0,1,Mary_E@gmail.com,
2,5,51,2015,8,7,Online,205.0,0,Daniel.M69@comcast.net,
2,3,129,2015,8,9,Online,101.25,1,Hernandez_David@zoho.com,
2,5,150,2015,8,14,Offline,96.3,0,Kristie.G@gmail.com,
2,5,158,2015,9,20,Online,66.6,1,James.S25@att.com,
1,3,77,2015,9,28,Online,55.44,1,Myers.Kimberly@hotmail.com,
2,2,87,2015,10,11,Online,42.3,1,Matthew_M@yahoo.com,
1,0,13,2015,10,12,Corporate,48.0,0,Alexis.Miller@zoho.com,
0,0,153,2015,10,16,Online,0.0,0,Simon.Christopher@att.com,
0,3,83,2015,10,21,Online,41.98,0,LDDS@mail.com,
1,0,3,2015,11,9,Online,55.0,0,Ferguson_Matthew@yandex.com,
2,1,45,2015,12,5,Groups,68.0,1,Arthur.K41@aol.com,
0,4,54,2015,12,30,Online,107.75,1,Latasha_J89@gmail.com,
2,4,177,2016,1,10,Online,25.11,1,Rebecca_Leon@yahoo.com,
2,3,0,2016,2,11,Offline,40.32,1,MMartin32@protonmail.com,
1,1,44,2016,2,27,Online,48.0,1,Simon.Joel@protonmail.com,
0,3,169,2016,3,31,Groups,66.0,0,Michelle_Turner73@att.com,
2,5,72,2016,4,24,Direct,88.0,1,Matthew.Downs@mail.com,
1,3,168,2016,4,28,Groups,80.0,1,Zachary_Castillo15@aol.com,
2,5,187,2016,5,2,Online,52.2,1,ChristopherRoberts@att.com,
1,2,165,2016,5,6,Online,65.7,1,Joseph.Susan@mail.com,
0,2,100,2016,5,27,Online,58.0,1,Cynthia_B53@zoho.com,
1,2,182,2016,6,3,Groups,97.3,1,Samantha.F@outlook.com,
0,3,269,2016,6,9,Online,63.9,1,Lloyd_Mary76@zoho.com,
1,3,286,2016,6,23,Online,85.5,0,Palmer.Tracy@hotmail.com,
2,5,177,2016,7,16,Offline,161.4,1,Hale.Anthony@yahoo.com,
1,4,155,2016,7,20,Offline,133.2,1,MD_Grace@aol.com,
2,3,37,2016,7,21,Online,194.0,1,JYoung@zoho.com,
1,1,140,2016,8,13,Online,259.0,1,Gregory.Anderson22@mail.com,
0,4,83,2016,8,31,Online,216.0,1,Vanessa.Rojas18@att.com,
2,3,170,2016,9,4,Online,101.68,1,Benjamin.M@yandex.com,
1,5,183,2016,9,5,Online,146.0,1,Emily.C@att.com,
1,3,383,2016,10,6,Groups,48.0,1,Hansen_John@att.com,
2,2,393,2016,10,8,Groups,72.0,1,Page.Kimberly55@yandex.com,
2,2,14,2016,10,16,Online,60.0,1,Penny.Nelson@verizon.com,
1,4,75,2016,10,31,Online,82.8,1,Mora.Dakota@aol.com,
0,2,113,2016,11,2,Online,37.8,1,NCastro@zoho.com,
2,2,100,2016,11,11,Online,37.8,1,Steven_Fisher28@xfinity.com,
2,3,211,2016,11,12,Online,37.8,1,Michael_S49@protonmail.com,
0,1,45,2016,12,3,Online,56.0,1,MarkWarner@att.com,
2,1,183,2016,12,3,Groups,72.0,1,Jonathan.D@yandex.com,
1,2,14,2016,12,5,Groups,84.0,1,RichardChan@yahoo.com,
3,6,305,2015,9,19,Direct,64.0,0,Evan_Mills@aol.com,
2,1,2,2016,10,2,Direct,81.0,0,Williams_Gina@hotmail.com,
0,3,259,2015,9,17,Groups,40.05,1,AlexisOlson@xfinity.com,
0,3,259,2015,9,17,Groups,33.3,1,Jessica.R62@mail.com,
0,3,259,2015,9,17,Groups,33.3,1,Nicholas.S19@outlook.com,
2,5,216,2015,8,8,Online,244.0,1,Perkins_Stephanie@gmail.com,
2,6,237,2015,8,27,Online,103.05,1,Anthony.C@zoho.com,
0,2,19,2016,7,19,Direct,101.0,0,SKing23@protonmail.com,
1,3,237,2015,7,13,Online,169.0,0,Tara_B@yahoo.com,
2,2,42,2015,7,24,Direct,150.0,0,KFarley31@verizon.com,
2,3,93,2015,7,25,Online,214.0,0,Clark.Alexander@yandex.com,
0,3,16,2015,7,30,Direct,194.0,0,Reed.Megan@verizon.com,
2,4,65,2015,8,8,Direct,209.0,0,Willis.Sean@gmail.com,
4,10,173,2015,8,2,Online,132.6,0,JSanchez@outlook.com,
1,1,0,2015,8,24,Direct,106.0,0,Kristy.Stewart@mail.com,
2,8,62,2015,8,20,Offline,104.0,0,JBarnett94@gmail.com,
1,2,247,2015,10,9,Groups,19.0,1,Whitney_Heather@gmail.com,
0,3,0,2015,9,15,Online,139.0,0,Jennifer.C@mail.com,
0,3,64,2016,1,21,Online,68.0,0,MThompson66@comcast.net,
0,3,65,2015,9,16,Direct,74.0,0,Jermaine_Martinez@mail.com,
1,3,262,2015,9,21,Groups,89.2,0,Melissa_F@att.com,
2,4,246,2015,9,25,Offline,43.74,0,Justin_R@yandex.com,
0,4,64,2015,9,29,Online,91.35,0,Aaron_S@yahoo.com,
0,1,6,2016,3,16,Corporate,30.0,0,TSavage@xfinity.com,
0,1,5,2016,10,19,Corporate,45.0,0,Carlos_G92@yahoo.com,
2,1,4,2015,11,7,Online,88.0,0,Eric_Kelly@xfinity.com,
2,0,82,2016,2,7,Groups,66.0,1,JohnFlores48@att.com,
0,2,32,2015,11,20,Offline,67.5,0,Ball.Michael@yandex.com,
0,0,1,2016,2,16,Direct,0.0,0,Nathan.Walton56@att.com,
1,0,64,2015,12,6,Online,36.45,0,JEllison50@comcast.net,
0,2,69,2016,12,23,Online,136.0,0,Daniel.B23@gmail.com,
1,0,3,2015,12,14,Offline,26.0,0,Charles_W61@comcast.net,
0,1,1,2016,5,10,Corporate,56.0,0,Dwayne_Anderson@gmail.com,
0,1,4,2016,1,22,Direct,57.0,0,SamuelHarris@att.com,
0,1,1,2016,1,26,Online,92.0,0,Perry_Kylie@zoho.com,
0,3,42,2016,1,28,Direct,44.0,0,Tracy.Henderson@verizon.com,
0,2,3,2016,6,17,Online,122.0,0,Donald_Case@yandex.com,
0,5,0,2016,2,9,Direct,50.0,0,LuisGlover@comcast.net,
1,1,4,2016,2,13,Offline,61.0,0,George_Jensen79@gmail.com,
0,1,17,2016,3,5,Offline,29.0,0,Kayla.H@protonmail.com,
1,5,30,2016,3,7,Groups,65.4,0,Michael.Ferguson58@verizon.com,
0,1,1,2016,3,12,Direct,56.0,0,Odonnell.Jennifer59@comcast.net,
6,15,41,2016,2,23,Offline,79.0,0,Austin_Lopez@yandex.com,
2,3,112,2016,3,10,Offline,47.0,0,KGordon@mail.com,
0,1,51,2016,3,17,Groups,30.0,0,Ann.N@xfinity.com,
0,2,1,2016,4,5,Online,75.0,0,Sims_Sara@yahoo.com,
1,1,25,2016,4,4,Groups,54.5,0,Jeremy.Sawyer@hotmail.com,
0,1,1,2016,4,5,Online,75.0,0,Nicholas.Ortiz63@att.com,
0,1,27,2016,4,5,Direct,87.0,0,CMD@xfinity.com,
1,0,0,2016,4,10,Direct,101.0,0,Curtis.Jim66@zoho.com,
2,7,194,2016,4,6,Direct,44.0,0,Laura.R40@att.com,
2,5,72,2016,4,9,Offline,35.1,0,Johnson_Kelly70@att.com,
0,3,5,2016,4,26,Corporate,51.0,0,Nixon.John@xfinity.com,
0,1,0,2016,4,30,Direct,101.0,0,Rachel_H@mail.com,
0,1,148,2016,5,24,Offline,59.0,0,Stephen.N@yandex.com,
1,3,1,2016,5,26,Direct,99.0,0,Shannon.Walls@comcast.net,
1,0,11,2016,6,13,Direct,165.0,0,Arellano_Antonio73@protonmail.com,
2,5,170,2016,6,17,Offline,61.0,0,Ortega.George77@aol.com,
1,0,25,2016,7,3,Online,131.0,0,Francis.A@xfinity.com,
2,3,7,2016,7,15,Online,175.0,0,Angela.Y@zoho.com,
0,2,29,2016,7,19,Online,179.0,0,Bonnie.Campbell96@gmail.com,
2,0,45,2016,7,24,Online,209.0,0,ToddSmith@yahoo.com,
2,2,56,2016,8,5,Online,209.0,0,Theresa.Ferguson@comcast.net,
2,5,259,2016,8,11,Offline,112.2,0,DavidWalker@xfinity.com,
2,4,13,2016,8,17,Direct,241.0,0,MHogan@xfinity.com,
0,1,4,2016,8,23,Corporate,138.0,0,Mary.G@verizon.com,
2,3,208,2016,8,21,Offline,150.8,0,Garcia_Stacy84@zoho.com,
0,1,32,2016,8,30,Online,274.0,0,Amber_C82@yahoo.com,
2,5,252,2016,9,3,Online,102.0,0,StacieAnderson51@gmail.com,
2,3,234,2016,9,9,Online,119.34,0,Molina_Michael@gmail.com,
4,10,227,2016,9,5,Offline,62.9,0,Jennifer_K@protonmail.com,
2,4,280,2016,9,15,Online,131.83,0,Cox_Donna@gmail.com,
0,2,85,2016,10,25,Online,94.0,0,Dyer_Rodney@yahoo.com,
0,1,0,2016,10,29,Direct,75.0,0,Laurie.C@yandex.com,
2,2,43,2016,10,29,Online,79.0,0,Vanessa.Wheeler@zoho.com,
0,1,0,2016,11,8,Direct,35.0,0,JillStewart@hotmail.com,
2,3,198,2016,11,6,Online,37.8,0,James.H64@yahoo.com,
0,3,35,2016,11,10,Online,37.8,0,RobertCunningham58@att.com,
0,4,19,2016,11,15,Offline,30.6,0,Ruth.D44@comcast.net,
0,2,34,2016,11,18,Online,64.52,0,Bryan.B65@outlook.com,
1,0,1,2016,11,20,Online,80.0,0,Henderson.Susan99@hotmail.com,
0,4,94,2016,11,16,Online,46.8,0,Dixon.Donald88@verizon.com,
1,2,65,2016,11,18,Online,58.24,0,DDS.Donna@protonmail.com,
2,1,110,2015,7,25,Offline,94.5,1,Hurley_Matthew@protonmail.com,
2,2,19,2015,7,25,Groups,0.0,0,Tracy_G@protonmail.com,
1,1,25,2015,7,27,Groups,62.0,0,Prince.Joshua@yahoo.com,
0,1,4,2015,8,15,Online,124.0,0,JoshuaFletcher@comcast.net,
1,3,3,2015,8,17,Corporate,99.0,1,Melissa_Martin@protonmail.com,
1,5,3,2015,8,17,Corporate,79.2,1,Bennett.Jordan88@hotmail.com,
1,4,10,2015,8,24,Direct,75.0,0,Lee.Kevin76@mail.com,
0,2,0,2015,8,25,Online,156.0,0,Eric.Adams18@protonmail.com,
1,1,0,2015,8,29,Direct,96.0,0,Robert_J31@verizon.com,
2,1,104,2015,8,30,Groups,90.0,1,Monroe_Lauren34@zoho.com,
1,1,5,2015,9,7,Online,75.24,0,JDouglas16@verizon.com,
0,2,86,2015,9,9,Corporate,100.0,1,Matthew.Allen@yahoo.com,
0,2,56,2015,9,17,Offline,82.0,0,Teresa.N@att.com,
0,3,162,2015,9,17,Offline,70.0,0,Christine.C@gmail.com,
0,3,34,2015,9,23,Offline,224.67,0,Beth.Reed87@hotmail.com,
2,3,87,2015,9,25,Groups,170.0,1,Kevin.Morgan@aol.com,
0,2,44,2015,10,15,Online,103.05,1,JennySchwartz14@verizon.com,
0,1,100,2015,10,16,Offline,108.0,1,Schaefer_Kathleen98@aol.com,
2,6,64,2015,10,20,Online,89.25,0,Loretta.Smith15@xfinity.com,
2,4,96,2015,11,21,Groups,75.0,0,Carl_H@outlook.com,
1,3,98,2015,11,23,Groups,75.0,0,Timothy_Webster@att.com,
2,1,135,2015,12,5,Groups,62.0,0,Lutz_Julie91@comcast.net,
0,1,0,2015,12,22,Online,96.0,0,Duane.L@protonmail.com,
1,2,9,2016,1,4,Online,87.0,0,White.Lori38@gmail.com,
0,1,3,2016,1,5,Online,75.0,0,CSmith@yahoo.com,
0,1,0,2016,1,7,Online,6.0,0,Stevens.Elizabeth@gmail.com,
0,5,116,2016,1,26,Offline,70.0,1,Campbell_Jeffrey@yahoo.com,
0,3,63,2016,2,16,Online,48.51,0,David.S@aol.com,
2,1,116,2016,2,28,Offline,72.0,1,David_D@zoho.com,
1,1,67,2016,3,5,Online,57.83,0,Baker.Monica@comcast.net,
0,3,47,2016,3,10,Online,91.8,1,Brown.Joseph@mail.com,
1,3,71,2016,3,17,Online,88.83,0,Stephanie_A@mail.com,
0,2,91,2016,3,18,Groups,75.0,1,ChristopherCollins@outlook.com,
0,2,91,2016,3,18,Groups,75.0,1,TStewart34@comcast.net,
1,0,0,2016,3,21,Online,101.0,1,SKelly@gmail.com,
0,3,55,2016,3,22,Online,131.4,1,Mallory.Arnold@hotmail.com,
1,2,16,2016,3,25,Online,165.67,1,Susan_T@comcast.net,
1,5,85,2016,3,28,Online,72.25,0,RobertNelson@outlook.com,
0,3,65,2016,4,7,Online,118.8,1,Audrey.George@verizon.com,
0,3,126,2016,4,14,Groups,57.5,1,WilliamParker51@outlook.com,
0,3,34,2016,4,14,Online,100.5,1,JTurner86@yahoo.com,
0,1,1,2016,4,16,Direct,88.65,1,RodneyClark@aol.com,
1,3,58,2016,4,21,Online,167.45,1,Colleen_Bailey31@protonmail.com,
2,3,142,2016,4,22,Groups,103.0,1,DDS_Christian@yahoo.com,
2,5,123,2016,4,30,Online,70.73,0,NCuevas@gmail.com,
0,2,302,2016,5,5,Groups,62.0,1,Eric.Jr.@outlook.com,
0,2,130,2016,5,6,Online,114.3,0,Olson.Eileen@hotmail.com,
1,1,75,2016,5,9,Online,116.1,1,Tom.B90@zoho.com,
0,3,162,2016,5,11,Online,135.0,1,Angel.W54@zoho.com,
0,2,22,2016,5,13,Online,221.0,1,Moore_James72@zoho.com,
2,2,159,2016,5,13,Online,114.75,0,MarkCox@gmail.com,
0,2,316,2016,5,19,Groups,62.0,1,Daniel_Fitzpatrick@gmail.com,
0,1,168,2016,5,21,Online,144.9,1,Floyd.Gary99@aol.com,
0,2,158,2016,5,24,Groups,130.0,1,Thomas.Lewis@comcast.net,
0,2,323,2016,5,26,Groups,62.0,1,Linda.H69@outlook.com,
2,5,15,2016,5,30,Direct,115.84,1,Mr.Norton@zoho.com,
0,1,56,2016,6,8,Offline,120.0,1,Ball.Paul@zoho.com,
0,3,11,2016,6,14,Corporate,90.0,1,StevenCampbell@hotmail.com,
0,3,150,2016,6,16,Offline,96.0,1,Joseph.S@hotmail.com,
0,2,350,2016,6,17,Groups,140.0,1,Tate.Sherry@verizon.com,
2,5,38,2016,6,17,Online,126.77,1,SarahHolland84@gmail.com,
0,3,136,2016,6,28,Online,96.3,1,Hardin.Roy@xfinity.com,
0,2,68,2016,6,30,Online,131.4,1,Oneal_Glenn@xfinity.com,
0,1,55,2016,7,7,Corporate,79.0,1,Berry_Daniel@att.com,
0,1,193,2016,7,15,Online,86.5,0,JCrawford@att.com,
2,2,157,2016,7,16,Online,87.13,1,DonnaLucas57@aol.com,
2,5,116,2016,7,18,Online,121.37,1,John_Bailey@protonmail.com,
1,1,5,2016,8,1,Online,109.0,1,Torres_Karen33@verizon.com,
0,2,160,2016,8,4,Online,94.5,1,Frank.Williams77@outlook.com,
0,1,4,2016,8,20,Online,121.6,1,Randy.Patterson@comcast.net,
1,1,65,2016,8,20,Online,152.1,1,Dennis.Johnathan@xfinity.com,
3,5,256,2016,8,21,Online,57.3,0,Phillips.Alyssa81@zoho.com,
0,2,412,2016,8,25,Groups,62.0,1,Romero_Christopher@mail.com,
0,2,412,2016,8,25,Groups,62.0,1,SamuelBullock59@xfinity.com,
6,12,102,2016,8,28,Online,111.7,1,Arthur_Thomas27@verizon.com,
0,4,256,2016,8,31,Online,90.95,0,MGarcia@verizon.com,
2,1,44,2016,9,3,Online,233.1,1,Turner.Jennifer36@outlook.com,
2,2,420,2016,9,3,Groups,75.0,1,Tyler.R@yahoo.com,
2,4,88,2016,9,4,Online,149.4,1,CMartin@outlook.com,
0,3,183,2016,9,8,Offline,110.0,1,Hawkins.Timothy@outlook.com,
2,2,38,2016,9,9,Direct,137.7,1,SWard75@att.com,
1,2,163,2016,9,12,Online,126.9,1,Smith.Patricia@yandex.com,
1,3,3,2016,9,12,Direct,148.31,1,Goodman_Ethan@att.com,
0,2,317,2016,9,15,Offline,120.0,1,Cathy_P47@gmail.com,
0,2,80,2016,9,16,Online,149.4,1,Jennifer_Francis@yandex.com,
1,2,302,2016,9,16,Offline,100.0,1,Melissa_S@yahoo.com,
1,2,205,2016,9,16,Groups,120.0,1,Jennifer_T@yandex.com,
2,4,251,2016,9,22,Online,108.8,1,Jennifer_D@att.com,
1,2,418,2016,9,26,Offline,107.0,0,RobertLynch24@att.com,
1,2,267,2016,9,30,Offline,95.0,1,Erin.Aguirre@verizon.com,
2,1,275,2016,10,1,Online,106.2,1,Madison.D@yandex.com,
0,5,5,2016,10,4,Corporate,131.0,1,Guerrero_Charles@xfinity.com,
1,4,275,2016,10,5,Offline,90.0,1,Chavez_Amanda83@zoho.com,
2,3,241,2016,10,7,Online,150.45,1,Mooney.Tara@aol.com,
0,1,468,2016,10,20,Groups,59.0,1,Richard_P32@protonmail.com,
0,2,279,2016,10,21,Groups,65.0,1,Ann.P@aol.com,
1,2,192,2016,10,21,Online,96.3,1,Terry_Austin@gmail.com,
0,4,36,2016,10,26,Online,129.0,1,Lisa.Clark@outlook.com,
2,1,97,2016,10,30,Online,79.8,1,Willie_C@xfinity.com,
0,3,304,2016,11,3,Offline,89.0,1,Baker_Linda@aol.com,
1,2,94,2016,11,4,Online,90.0,1,Mikayla_H85@yahoo.com,
1,2,277,2016,11,7,Groups,100.0,1,Jill.Williams@hotmail.com,
1,2,277,2016,11,7,Groups,100.0,1,Morales.Angela@att.com,
0,1,0,2016,12,14,Direct,98.0,1,Pierce_Frederick39@gmail.com,
1,3,246,2016,12,26,Online,104.55,1,Mr.Hartman@att.com,
0,4,9,2016,12,28,Online,95.2,1,MCrosby@yandex.com,
0,2,321,2015,9,3,Groups,62.0,1,LynnGarcia@protonmail.com,
1,1,304,2015,8,17,Groups,62.0,1,SaraMorales@verizon.com,
1,1,304,2015,8,17,Groups,62.0,1,Salinas.Jacqueline@xfinity.com,
2,0,359,2015,10,11,Groups,60.0,1,Melissa.N36@mail.com,
2,5,211,2015,8,22,Online,55.96,1,Hensley.Christine@mail.com,
0,4,140,2015,7,7,Online,76.5,1,Jay_Jones@zoho.com,
0,2,355,2015,10,7,Groups,62.0,1,JoshuaBailey@mail.com,
0,2,336,2015,9,18,Offline,101.5,1,Chad.S32@aol.com,
0,2,288,2015,10,16,Offline,80.0,1,Anna.B@zoho.com,
0,2,12,2015,7,9,Direct,146.0,0,Mccoy_Stephanie@zoho.com,
2,1,9,2015,7,12,Online,117.9,0,JohnMiller90@gmail.com,
0,4,63,2015,7,21,Online,195.0,1,KurtIbarra33@aol.com,
0,4,61,2015,7,21,Online,103.5,0,Fowler.Randy@protonmail.com,
0,1,8,2015,7,30,Online,153.0,1,Owens_Scott@protonmail.com,
3,7,113,2015,7,31,Offline,119.25,0,Amanda.Mckinney@xfinity.com,
1,0,37,2015,8,16,Groups,172.0,0,Misty.Chan@yandex.com,
2,9,57,2015,8,26,Direct,111.27,0,Julie.West@verizon.com,
1,2,29,2015,9,4,Offline,79.5,1,Jeffrey_J37@gmail.com,
