hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,0,93,2016,11,46,9,0,1,Online,BEL,37.8,Oscar_L@yandex.com
Resort Hotel,0,47,2016,11,47,18,1,2,Online,DEU,46.8,Kenneth_Dean@protonmail.com
Resort Hotel,0,64,2016,11,47,19,2,2,Offline,FRA,35.0,LonnieKelly@xfinity.com
Resort Hotel,0,9,2016,11,48,20,2,2,Offline,DEU,48.9,Cole_Rodriguez@yandex.com
Resort Hotel,0,6,2016,12,50,4,2,0,Online,PRT,71.5,Doris.M@mail.com
Resort Hotel,0,102,2016,12,52,22,2,3,Online,GBR,112.4,Melinda.K@yahoo.com
Resort Hotel,0,80,2016,12,52,24,2,4,Online,DNK,58.47,Cheyenne_H23@hotmail.com
Resort Hotel,0,56,2016,12,53,30,1,2,Direct,PRT,157.67,Jade.Brown87@gmail.com
City Hotel,1,96,2015,7,28,11,2,1,Offline,ITA,94.5,Stephanie_W@outlook.com
City Hotel,1,12,2015,7,29,18,2,2,Groups,PRT,62.0,Susan_Johnson@gmail.com
City Hotel,1,27,2015,7,31,27,1,1,Groups,PRT,62.0,BrittanyHarrell@aol.com
City Hotel,0,94,2015,8,31,1,2,4,Online,PRT,76.5,ChristyJoyce@xfinity.com
City Hotel,0,36,2015,8,32,7,0,2,Groups,ESP,84.0,Theresa.Wu34@att.com
City Hotel,0,3,2015,8,33,11,0,2,Online,FRA,107.0,ScottMann@aol.com
City Hotel,0,2,2015,8,33,11,0,2,Direct,FRA,62.8,TGarner@protonmail.com
City Hotel,0,0,2015,8,33,12,0,1,Direct,ITA,75.0,JasonShelton35@comcast.net
City Hotel,0,41,2015,8,33,12,0,2,Groups,PRT,62.0,KathyBrown61@yahoo.com
City Hotel,0,5,2015,8,33,15,2,1,Offline,ITA,94.5,Debbie.Cole@aol.com
City Hotel,1,118,2015,8,34,20,0,1,Offline,PRT,63.75,Richardson.Alyssa@gmail.com
City Hotel,0,138,2015,8,34,22,2,1,Offline,ITA,138.5,Moore_Larry@yandex.com
City Hotel,0,13,2015,8,36,31,1,3,Direct,NLD,75.0,Lauren.Lawrence34@hotmail.com
City Hotel,0,6,2015,9,36,4,0,1,Online,AGO,174.0,Stephanie.B16@att.com
City Hotel,1,55,2015,9,37,6,2,0,Groups,PRT,75.0,Nicole_N@yandex.com
City Hotel,0,14,2015,9,37,8,0,3,Online,ESP,105.0,Amanda.Johnston52@yandex.com
City Hotel,0,85,2015,9,37,9,0,2,Corporate,FRA,90.0,Knight_Danny38@gmail.com
City Hotel,0,12,2015,9,38,16,0,2,Online,PRT,127.8,Toni_Y48@mail.com
City Hotel,0,162,2015,9,38,17,0,3,Offline,PRT,70.0,Patricia_Harris@yandex.com
City Hotel,0,74,2015,9,38,18,0,2,Offline,PRT,109.0,Strickland.Melissa@mail.com
City Hotel,0,75,2015,9,38,19,2,2,Groups,PRT,0.0,JSmith@zoho.com
City Hotel,0,28,2015,9,39,21,1,4,Offline,PRT,68.0,Jessica.MD@gmail.com
City Hotel,0,68,2015,9,40,29,0,2,Offline,FRA,65.0,Fred_Martinez63@yahoo.com
City Hotel,0,68,2015,9,40,29,0,2,Offline,FRA,65.0,ALee25@comcast.net
City Hotel,0,68,2015,9,40,29,0,2,Offline,FRA,65.0,Jessica.Davila@hotmail.com
City Hotel,0,198,2015,10,40,3,1,1,Groups,FRA,60.0,MBlack@hotmail.com
City Hotel,1,97,2015,10,41,5,1,3,Groups,PRT,140.0,SGarcia@yahoo.com
City Hotel,0,36,2015,10,41,6,0,3,Online,BEL,94.5,Jim_Flynn92@gmail.com
City Hotel,1,210,2015,10,41,8,1,3,Offline,PRT,86.0,Bradley.A@protonmail.com
City Hotel,0,80,2015,10,41,9,0,2,Offline,PRT,108.0,David_P@xfinity.com
City Hotel,0,0,2015,10,42,12,1,0,Corporate,PRT,65.0,JPonce12@hotmail.com
City Hotel,0,44,2015,10,42,12,1,2,Online,AUS,94.5,Christina.Jones55@outlook.com
City Hotel,0,102,2015,10,42,16,0,2,Offline,DEU,109.0,Valenzuela_Sonya@mail.com
City Hotel,0,102,2015,10,42,16,0,2,Offline,DEU,87.0,Cynthia_S23@xfinity.com
City Hotel,1,102,2015,10,42,16,0,2,Offline,PRT,80.0,Monica.Petty@xfinity.com
City Hotel,0,98,2015,11,48,23,1,2,Groups,IND,70.0,TheresaJohnson@mail.com
City Hotel,0,84,2015,11,48,27,1,2,Groups,PRT,0.0,SByrd@att.com
City Hotel,1,9,2016,1,3,13,4,12,Online,ECU,69.5,JAguilar55@att.com
City Hotel,1,21,2016,2,7,11,0,1,Online,ITA,85.0,Andrews.Jason@yandex.com
City Hotel,1,8,2016,2,8,15,1,2,Online,CHE,85.0,Barry.Harris99@gmail.com
City Hotel,1,1,2016,2,10,28,2,1,Offline,PRT,60.0,MFitzpatrick@att.com
City Hotel,1,11,2016,3,10,3,1,3,Online,ITA,193.0,Michelle.Hayes@outlook.com
City Hotel,1,21,2016,3,10,4,0,1,Online,SVN,85.0,Gary.Morgan39@zoho.com
City Hotel,1,20,2016,3,11,6,2,1,Online,CHN,85.0,Knapp_Cheryl@hotmail.com
City Hotel,1,40,2016,3,13,22,0,1,Online,IRL,131.4,Gonzalez_Dawn@zoho.com
City Hotel,1,161,2016,3,13,25,1,2,Offline,PRT,130.0,English_Wendy@protonmail.com
City Hotel,0,113,2016,3,14,29,0,4,Online,PRT,55.63,Young.Hector@gmail.com
City Hotel,1,105,2016,4,15,6,0,1,Offline,PRT,75.0,Christopher.S88@zoho.com
City Hotel,0,91,2016,4,15,6,0,4,Direct,DEU,76.5,Brittney_Williams@mail.com
City Hotel,1,68,2016,4,16,14,1,3,Online,SWE,112.2,RSalas@protonmail.com
City Hotel,1,104,2016,4,16,15,2,2,Online,ITA,76.5,Bryan.W34@mail.com
City Hotel,1,51,2016,4,18,27,0,1,Online,GBR,119.7,Teresa.Palmer82@yandex.com
City Hotel,1,90,2016,4,18,28,0,2,Online,ITA,127.8,Jody_P@outlook.com
City Hotel,1,31,2016,5,19,5,0,3,Groups,PRT,65.0,BarbaraHughes@verizon.com
City Hotel,1,43,2016,5,20,14,0,1,Online,PRT,140.4,BJames44@yahoo.com
City Hotel,0,139,2016,5,21,15,2,1,Online,DEU,105.3,JWilkerson@hotmail.com
City Hotel,1,37,2016,5,21,21,2,2,Online,FRA,126.9,Nathan.Hansen@att.com
City Hotel,0,157,2016,5,22,23,1,2,Online,IRL,114.3,Anna_Barrett@zoho.com
City Hotel,1,113,2016,5,23,31,0,3,Corporate,PRT,100.0,JennyMD86@aol.com
City Hotel,1,130,2016,6,23,2,0,3,Online,DEU,116.1,Andres.Clay@aol.com
City Hotel,1,213,2016,6,24,7,0,3,Offline,PRT,130.0,Bowen.Stephanie84@aol.com
City Hotel,1,56,2016,6,24,8,0,1,Offline,PRT,120.0,Stevenson.Michael@yahoo.com
City Hotel,1,188,2016,6,25,15,0,2,Offline,PRT,130.0,Amanda.Pearson@hotmail.com
City Hotel,1,351,2016,6,26,23,0,2,Groups,PRT,62.0,TylerJackson@aol.com
City Hotel,1,32,2016,7,28,3,2,0,Online,CHN,112.59,Karen_C@zoho.com
City Hotel,1,245,2016,7,28,6,2,4,Offline,PRT,110.0,Wilson_Thomas@outlook.com
City Hotel,1,107,2016,7,28,7,0,3,Online,ESP,103.5,Mary_C77@verizon.com
City Hotel,1,52,2016,7,28,9,2,1,Online,CHN,116.1,Michael.K@aol.com
City Hotel,1,372,2016,7,29,14,0,1,Groups,PRT,59.0,Christopher.H24@gmail.com
City Hotel,1,109,2016,7,30,18,3,6,Offline,PRT,72.25,JPark@yahoo.com
City Hotel,1,384,2016,7,30,20,0,2,Groups,PRT,65.0,Dana_Atkins18@zoho.com
City Hotel,1,205,2016,7,30,22,2,3,Online,GBR,90.95,SMoore79@protonmail.com
City Hotel,1,196,2016,8,32,6,1,1,Online,GBR,128.7,Paul_Smith53@hotmail.com
City Hotel,1,145,2016,8,35,23,0,5,Online,ITA,99.9,Kevin_H@verizon.com
City Hotel,1,166,2016,8,35,27,2,1,Online,ITA,96.3,Nicole.C80@yahoo.com
City Hotel,1,149,2016,8,36,28,2,0,Online,ITA,85.5,Bates_Patrick@gmail.com
City Hotel,1,193,2016,9,36,3,0,1,Online,USA,108.9,MichelleGolden@protonmail.com
City Hotel,1,232,2016,9,37,5,1,3,Online,BEL,100.3,Beth.Graham@zoho.com
City Hotel,1,266,2016,9,37,9,0,2,Groups,PRT,105.0,JTurner95@protonmail.com
City Hotel,1,43,2016,9,38,16,0,2,Groups,PRT,130.0,Jackson_Brian91@gmail.com
City Hotel,1,315,2016,9,38,17,1,1,Groups,PRT,65.0,Robert.C@gmail.com
City Hotel,1,280,2016,9,39,19,1,2,Offline,PRT,100.0,JamieParrish@yandex.com
City Hotel,1,59,2016,9,39,24,1,1,Online,GBR,168.3,RebeccaRogers@verizon.com
City Hotel,1,30,2016,9,39,24,2,2,Online,POL,195.53,Robert.Merritt@comcast.net
City Hotel,1,53,2016,9,40,26,1,2,Groups,PRT,105.0,ATanner11@hotmail.com
City Hotel,1,267,2016,9,40,30,1,2,Offline,PRT,95.0,White.Mary@verizon.com
City Hotel,1,314,2016,10,42,12,0,3,Offline,PRT,75.0,Powers.Sarah60@yandex.com
City Hotel,1,163,2016,10,43,20,0,3,Direct,PRT,100.0,AaronFoster40@aol.com
City Hotel,1,183,2016,10,44,29,2,1,Online,BEL,80.1,Jeff.S99@comcast.net
City Hotel,1,75,2016,10,45,30,2,0,Offline,PRT,105.0,Lacey_Johnson@zoho.com
City Hotel,1,304,2016,11,45,3,0,3,Offline,PRT,89.0,CherylHoward44@att.com
City Hotel,1,305,2016,11,45,4,1,2,Offline,PRT,89.0,James.M73@att.com
City Hotel,1,107,2016,11,45,4,1,2,Online,ITA,124.2,LCasey@att.com
City Hotel,1,95,2016,11,45,5,0,1,Groups,PRT,75.0,PamelaMunoz@comcast.net
City Hotel,1,95,2016,11,45,5,0,1,Groups,PRT,75.0,Melanie_Knight60@att.com
City Hotel,1,64,2016,11,47,18,1,2,Online,LUX,86.4,White.Teresa@protonmail.com
City Hotel,1,308,2016,11,48,25,0,2,Offline,PRT,52.0,Todd.T@mail.com
City Hotel,1,98,2016,11,48,26,1,1,Online,IRL,79.2,Daniel.Smith34@protonmail.com
City Hotel,1,60,2016,12,49,2,2,2,Online,ESP,74.8,SamuelSmith@yandex.com
City Hotel,1,63,2016,12,52,18,4,5,Online,ARE,88.4,Laura_Barr@verizon.com
City Hotel,1,125,2016,12,53,26,1,1,Online,ESP,79.2,JessicaPierce@hotmail.com
City Hotel,1,258,2015,7,27,2,0,2,Groups,PRT,62.8,David_Ryan26@yahoo.com
City Hotel,1,265,2015,7,28,9,0,2,Groups,PRT,62.8,Alyssa.Moon82@att.com
City Hotel,1,307,2015,8,34,20,0,2,Groups,PRT,62.8,Maria_Bass@xfinity.com
City Hotel,1,314,2015,8,35,27,0,2,Groups,PRT,62.8,DDS_Mrs.69@hotmail.com
City Hotel,1,286,2015,7,31,30,0,2,Groups,PRT,62.0,Jessica.W76@protonmail.com
City Hotel,1,360,2015,10,42,12,1,1,Groups,PRT,62.0,DennisFrederick@yahoo.com
City Hotel,1,367,2015,10,43,19,1,1,Groups,PRT,62.0,MCook@xfinity.com
City Hotel,1,241,2015,10,43,19,1,2,Groups,PRT,0.0,SherylCastro93@verizon.com
City Hotel,1,181,2015,7,30,23,2,3,Online,PRT,76.5,AlanGreen@hotmail.com
City Hotel,1,313,2015,8,35,26,0,2,Groups,PRT,62.0,Laura_Peterson@outlook.com
City Hotel,1,281,2015,7,30,25,2,2,Groups,PRT,62.0,Sarah_Willis40@yahoo.com
City Hotel,1,290,2015,8,32,3,1,3,Groups,PRT,62.0,Tammy.Kelly@hotmail.com
Resort Hotel,0,1,2015,7,27,3,0,1,Online,ESP,131.0,RHebert34@zoho.com
Resort Hotel,1,37,2015,7,31,29,1,4,Offline,PRT,133.0,Powers_Julie@xfinity.com
Resort Hotel,1,139,2015,8,33,10,1,4,Online,PRT,147.6,Stephanie.R51@yahoo.com
Resort Hotel,1,23,2015,8,33,13,2,3,Online,PRT,178.2,Heather_W@mail.com
Resort Hotel,0,163,2015,9,36,3,2,5,Online,ESP,91.46,Natasha_Smith@att.com
Resort Hotel,0,23,2015,9,36,4,2,4,Online,PRT,120.0,JPowers@protonmail.com
Resort Hotel,0,8,2015,9,37,11,0,2,Direct,PRT,113.0,Donald.J@outlook.com
Resort Hotel,1,76,2015,9,40,29,2,6,Online,PRT,81.45,Jackson_William@outlook.com
Resort Hotel,0,48,2015,10,40,1,2,3,Online,BEL,86.0,Kelly.P74@gmail.com
Resort Hotel,0,53,2015,10,40,2,2,5,Online,NLD,59.4,Watson.Christina21@hotmail.com
Resort Hotel,1,155,2015,10,44,31,0,1,Groups,PRT,36.0,CrystalMD@yahoo.com
Resort Hotel,1,31,2015,11,45,2,5,11,Corporate,PRT,40.0,Kenneth.H54@yandex.com
Resort Hotel,1,122,2015,11,47,20,0,2,Online,PRT,32.4,Lawrence_Andrew@att.com
Resort Hotel,0,78,2015,11,47,21,0,1,Corporate,PRT,32.0,Aaron.Wilkins@xfinity.com
Resort Hotel,0,24,2015,11,47,21,0,1,Corporate,PRT,32.0,MelissaEvans@mail.com
Resort Hotel,1,164,2015,11,48,28,2,1,Online,PRT,29.16,DFuentes@outlook.com
Resort Hotel,1,66,2015,12,49,5,1,1,Groups,PRT,52.0,JParker79@aol.com
Resort Hotel,0,214,2016,1,5,26,12,30,Offline,GBR,31.45,Jensen.Leonard@att.com
Resort Hotel,1,112,2016,2,7,12,0,2,Groups,PRT,68.0,Patricia_Brown@gmail.com
Resort Hotel,1,58,2016,3,10,4,3,7,Online,PRT,39.0,Russell_Joanne@protonmail.com
Resort Hotel,1,69,2016,3,13,24,1,3,Offline,PRT,49.22,Timothy.Carney19@att.com
Resort Hotel,0,168,2016,3,14,30,1,4,Groups,GBR,83.5,KellyGarner@protonmail.com
Resort Hotel,0,171,2016,4,15,4,1,1,Groups,DEU,85.0,Boyd.Daniel69@yandex.com
Resort Hotel,1,168,2016,4,16,12,0,2,Groups,PRT,86.0,Donald_Brown@hotmail.com
Resort Hotel,1,89,2016,5,19,2,1,2,Online,PRT,113.0,DHughes@hotmail.com
Resort Hotel,1,203,2016,5,20,10,0,2,Groups,PRT,46.0,Jones_Jesse@zoho.com
Resort Hotel,1,182,2016,6,23,3,1,2,Groups,PRT,97.3,SShannon@gmail.com
Resort Hotel,1,277,2016,6,25,12,2,2,Groups,PRT,110.0,Luke_Kim@zoho.com
Resort Hotel,1,106,2016,7,30,21,1,3,Online,ARG,252.0,Clarke_Amanda@yandex.com
Resort Hotel,1,186,2016,7,32,31,2,5,Offline,PRT,167.4,Helen.L76@outlook.com
Resort Hotel,1,52,2016,8,33,7,2,3,Online,RUS,269.0,Mrs..Ellison72@xfinity.com
Resort Hotel,1,139,2016,8,33,7,3,5,Online,GBR,211.0,Stacy.M@yandex.com
Resort Hotel,0,201,2016,8,33,8,3,7,Offline,POL,116.1,JamesMartinez@protonmail.com
Resort Hotel,1,18,2016,8,33,11,1,3,Online,ESP,226.5,Foster_Stacey@zoho.com
Resort Hotel,1,106,2016,8,34,17,0,2,Online,IRL,209.0,Amy.Grant39@xfinity.com
Resort Hotel,1,78,2016,8,34,17,1,4,Online,ESP,231.0,DawnGuerrero@att.com
Resort Hotel,1,12,2016,8,35,22,1,0,Direct,PRT,189.0,Wiley_Ricky@mail.com
Resort Hotel,1,206,2016,9,39,18,2,2,Online,PRT,104.75,Christopher.Morales33@yandex.com
Resort Hotel,1,244,2016,9,39,20,2,5,Online,PRT,90.0,Veronica.M97@hotmail.com
Resort Hotel,1,195,2016,9,39,22,2,5,Offline,PRT,51.85,James_Meyers@protonmail.com
Resort Hotel,0,383,2016,10,41,6,0,3,Groups,GBR,54.0,Michael.Cook75@zoho.com
Resort Hotel,1,135,2016,10,43,22,2,2,Online,SWE,68.0,Michael_J@comcast.net
Resort Hotel,1,5,2016,10,43,22,2,2,Groups,PRT,8.0,Samantha_M@comcast.net
Resort Hotel,1,124,2016,10,43,22,2,3,Groups,PRT,65.0,WKennedy@comcast.net
Resort Hotel,1,7,2016,10,44,24,1,1,Groups,PRT,8.0,Martinez.Richard@aol.com
Resort Hotel,1,54,2016,10,44,26,2,6,Online,IRL,74.04,Stephanie_B@mail.com
Resort Hotel,1,31,2016,11,46,11,1,2,Online,ESP,50.4,Cristian_J@att.com
Resort Hotel,0,10,2016,12,52,19,1,0,Direct,PRT,57.0,Victoria.Cook@yandex.com
Resort Hotel,0,11,2016,1,4,19,0,1,Corporate,PRT,38.0,SamanthaClark@mail.com
Resort Hotel,0,151,2016,9,38,11,2,1,Direct,CHE,160.4,Lori.Jones@gmail.com
Resort Hotel,1,256,2015,8,31,1,4,6,Online,PRT,166.0,Christina_C@yandex.com
Resort Hotel,1,166,2015,7,29,15,0,2,Groups,PRT,121.5,Jason.Zimmerman17@yandex.com
Resort Hotel,0,81,2016,5,19,3,2,7,Offline,IRL,52.56,Wong_Steven@aol.com
Resort Hotel,1,253,2015,9,37,12,2,5,Offline,PRT,58.95,Edwin.B@gmail.com
Resort Hotel,1,267,2015,9,39,26,2,5,Offline,PRT,54.99,MarieBecker@aol.com
Resort Hotel,0,32,2015,8,31,1,2,6,Online,ESP,176.75,Weeks.Tara@mail.com
Resort Hotel,0,130,2015,8,31,1,3,6,Online,PRT,170.6,Thomas.Randolph@yandex.com
Resort Hotel,0,0,2015,8,33,11,0,1,Direct,PRT,211.0,Joshua.Davila@outlook.com
Resort Hotel,0,61,2015,8,34,19,0,4,Online,ESP,168.25,DMD@hotmail.com
Resort Hotel,1,247,2015,10,41,9,1,2,Groups,ESP,81.0,DawnLee@yahoo.com
Resort Hotel,0,1,2015,9,39,22,0,3,Direct,PRT,129.0,Shelby.N88@comcast.net
Resort Hotel,0,262,2015,9,39,21,1,3,Groups,PRT,65.5,Ann_F@outlook.com
Resort Hotel,0,125,2015,9,39,20,2,5,Offline,GBR,74.93,BrandonDawson@zoho.com
Resort Hotel,0,236,2015,9,39,24,2,5,Offline,IRL,57.6,Christine_D@comcast.net
Resort Hotel,0,221,2015,10,41,10,1,1,Offline,FRA,74.0,NSoto@aol.com
Resort Hotel,0,277,2015,10,41,6,2,5,Groups,GBR,50.16,LisaWalker35@hotmail.com
Resort Hotel,0,5,2015,10,43,20,0,2,Offline,ESP,44.5,Albert.Ellis@zoho.com
Resort Hotel,0,1,2016,1,5,26,0,1,Direct,PRT,39.0,Johnson.Craig@mail.com
Resort Hotel,0,153,2015,10,44,29,0,3,Groups,PRT,36.0,Rachel_Aguilar@att.com
Resort Hotel,0,4,2015,11,47,20,0,2,Online,FIN,58.0,Shannon_Williams@xfinity.com
Resort Hotel,0,1,2015,11,48,22,1,0,Online,VEN,46.4,Swanson.Mckenzie16@aol.com
Resort Hotel,0,0,2015,11,48,24,0,1,Direct,PRT,43.0,DanielCruz@hotmail.com
Resort Hotel,0,5,2015,11,48,25,0,1,Corporate,PRT,25.0,Jennifer_G@verizon.com
Resort Hotel,0,0,2015,12,49,3,1,3,Online,DEU,46.4,Bryan_Cruz@hotmail.com
Resort Hotel,0,27,2015,12,50,7,1,2,Online,FRA,46.2,Christine.J@mail.com
Resort Hotel,0,1,2015,12,52,25,0,1,Online,PRT,65.0,John_O89@hotmail.com
Resort Hotel,0,34,2015,12,52,23,2,4,Offline,IRL,40.85,Wilson_April@xfinity.com
Resort Hotel,0,36,2015,12,53,27,2,0,Offline,ESP,49.4,JohnRodgers@zoho.com
Resort Hotel,0,1,2016,4,16,11,0,0,Direct,PRT,0.0,Ryan.S@att.com
Resort Hotel,0,25,2016,1,3,10,2,2,Online,GRC,39.0,Emma_F@yandex.com
Resort Hotel,0,1,2016,1,3,15,0,1,Online,PRT,82.0,Adam_Howard@outlook.com
Resort Hotel,0,5,2016,1,3,16,0,1,Direct,PRT,43.0,Rebecca_Thomas63@aol.com
Resort Hotel,0,7,2016,1,4,23,0,1,Direct,PRT,40.0,Jones_William43@yandex.com
Resort Hotel,0,1,2016,2,7,13,0,1,Direct,PRT,75.0,Kristina_R@yahoo.com
Resort Hotel,0,7,2016,2,8,17,0,3,Online,DEU,48.0,Sandy_Carr@xfinity.com
Resort Hotel,0,0,2016,2,9,23,0,1,Online,ESP,43.0,PStephens46@mail.com
Resort Hotel,0,31,2016,2,8,19,2,3,Online,POL,76.38,PNelson@outlook.com
Resort Hotel,0,42,2016,2,9,24,0,2,Online,FRA,76.0,Jamie.C@xfinity.com
Resort Hotel,0,13,2016,2,9,26,0,1,Corporate,PRT,35.0,ConnieTorres12@yandex.com
Resort Hotel,0,5,2016,3,10,2,0,1,Corporate,GBR,65.0,Lisa_Pearson@zoho.com
Resort Hotel,0,61,2016,3,10,1,0,5,Offline,GBR,63.0,Justin_M@xfinity.com
Resort Hotel,0,0,2016,3,11,10,2,4,Direct,NLD,70.0,David.Lee@mail.com
Resort Hotel,0,2,2016,12,52,22,0,1,Online,PRT,47.4,JRodriguez@aol.com
Resort Hotel,0,77,2016,3,14,31,0,3,Online,GBR,52.27,Paul.Yates@outlook.com
Resort Hotel,0,60,2016,4,15,3,2,3,Online,FRA,55.0,Kristin_S54@protonmail.com
Resort Hotel,0,80,2016,4,15,7,0,3,Groups,ESP,68.0,Aaron.Wilson@hotmail.com
Resort Hotel,0,31,2016,4,17,18,1,1,Groups,FRA,91.0,Miller.Andrew@protonmail.com
Resort Hotel,0,1,2016,4,17,20,0,1,Online,PRT,52.0,Lisa_Williams@hotmail.com
Resort Hotel,0,40,2016,4,17,22,1,2,Online,PRT,91.0,Russo.Amanda@yahoo.com
Resort Hotel,0,190,2016,4,17,19,2,5,Offline,GBR,75.6,David_G@aol.com
Resort Hotel,0,1,2016,5,20,11,0,1,Direct,PRT,72.0,Rebekah_M@zoho.com
Resort Hotel,0,24,2016,5,19,7,2,5,Groups,AUT,85.0,James_M60@gmail.com
Resort Hotel,0,0,2016,5,21,15,1,0,Direct,ESP,135.0,Sparks_Rebecca36@outlook.com
Resort Hotel,0,3,2016,5,21,19,0,2,Online,ESP,96.0,Robert.Gonzalez@verizon.com
Resort Hotel,0,6,2016,5,22,23,1,0,Corporate,PRT,42.0,Kimberly_S58@mail.com
Resort Hotel,0,2,2016,5,22,23,1,0,Corporate,GBR,85.0,Thompson_Christopher@comcast.net
Resort Hotel,0,121,2016,5,21,19,2,5,Offline,GBR,39.4,BSimpson@aol.com
Resort Hotel,0,257,2016,5,22,22,2,5,Offline,GBR,46.4,JGarcia90@yahoo.com
Resort Hotel,0,142,2016,6,23,4,2,4,Online,FRA,99.0,Dorsey_Roger@att.com
Resort Hotel,0,26,2016,6,25,12,2,3,Online,ESP,129.0,Nicole.D@hotmail.com
Resort Hotel,0,0,2016,6,27,27,0,0,Online,GBR,0.0,Amanda.M@yahoo.com
Resort Hotel,0,167,2016,6,27,26,2,5,Online,IRL,74.57,Valerie.T@yandex.com
Resort Hotel,0,12,2016,7,28,5,0,5,Direct,IRL,146.7,Elizabeth.Barber@verizon.com
Resort Hotel,0,287,2016,7,29,12,2,5,Offline,NOR,81.6,Samantha_Rush@outlook.com
Resort Hotel,0,68,2016,7,30,18,1,3,Direct,PRT,232.0,Shaffer_Victor@outlook.com
Resort Hotel,0,23,2016,7,31,25,1,3,Online,ESP,202.51,Sosa.Jimmy@yandex.com
Resort Hotel,0,83,2016,8,32,1,3,7,Direct,FRA,202.0,Alex_T@verizon.com
Resort Hotel,0,185,2016,8,33,13,2,2,Offline,ITA,136.0,Davidson_Jeremy@yahoo.com
Resort Hotel,0,6,2016,8,34,16,0,1,Direct,FRA,251.0,MicheleHernandez50@att.com
Resort Hotel,0,18,2016,8,35,26,0,2,Online,USA,153.37,Sarah.S@aol.com
Resort Hotel,0,23,2016,8,36,28,2,1,Direct,PRT,283.0,JBarrera43@zoho.com
Resort Hotel,0,212,2016,8,35,27,2,5,Offline,GBR,94.0,Taylor.W@outlook.com
Resort Hotel,0,212,2016,8,35,21,4,10,Offline,GBR,57.8,Rhodes.Dawn@yandex.com
Resort Hotel,0,109,2016,9,38,13,0,3,Online,BRA,146.5,Whitaker.Jill41@yahoo.com
Resort Hotel,0,42,2016,9,39,18,2,0,Online,POL,80.0,Stewart.Adam30@protonmail.com
Resort Hotel,0,146,2016,9,40,29,0,1,Offline,USA,116.1,Robert.B@att.com
Resort Hotel,0,4,2016,9,40,30,0,2,Online,ESP,115.0,SamuelRich77@comcast.net
Resort Hotel,0,8,2016,10,41,6,1,3,Groups,GBR,70.0,Matthew.D@hotmail.com
Resort Hotel,0,0,2016,10,41,4,1,5,Offline,GBR,81.8,Hawkins.Jessica91@yandex.com
Resort Hotel,0,6,2016,10,42,10,1,1,Online,PRT,91.0,TMiller@verizon.com
Resort Hotel,0,364,2016,10,42,12,1,4,Groups,GBR,66.0,MistyMendoza@xfinity.com
Resort Hotel,0,18,2016,10,43,17,1,3,Online,PRT,81.0,Melissa.Johnson25@verizon.com
Resort Hotel,0,17,2016,11,45,5,0,1,Direct,PRT,72.0,KelseyThomas@yahoo.com
Resort Hotel,0,19,2016,11,46,10,2,5,Offline,FRA,66.0,Jaime_Blanchard40@comcast.net
Resort Hotel,0,49,2016,11,47,14,1,4,Offline,BEL,29.0,Austin.Y@xfinity.com
Resort Hotel,0,10,2016,11,47,17,1,3,Groups,IRL,51.0,Anna_Johnson@outlook.com
Resort Hotel,0,47,2016,11,48,21,1,4,Online,PRT,37.8,Denise.Y@comcast.net
Resort Hotel,0,151,2016,11,47,19,2,5,Online,GBR,26.64,OMoore@verizon.com
Resort Hotel,0,17,2016,11,48,26,0,1,Online,PRT,54.0,RichardMueller@protonmail.com
Resort Hotel,0,1,2016,11,48,26,2,1,Online,GBR,36.96,Pena.Jerry@gmail.com
Resort Hotel,0,7,2016,12,51,13,0,2,Offline,PRT,30.0,Russell.John@yandex.com
Resort Hotel,0,0,2016,12,51,14,0,2,Direct,FRA,44.0,Dennis.Bernard@yandex.com
Resort Hotel,0,61,2016,12,52,22,2,3,Online,FRA,43.0,Daniel_Garcia@outlook.com
Resort Hotel,0,103,2016,12,53,31,2,1,Offline,BEL,126.27,Craig_Charles45@xfinity.com
City Hotel,0,0,2015,8,32,7,0,1,Online,FRA,81.0,Michael.Avery@aol.com
City Hotel,0,16,2015,8,32,8,2,2,Groups,ESP,62.0,JFlores@zoho.com
City Hotel,0,3,2015,8,34,22,2,1,Offline,ITA,36.25,Hunter.Catherine39@att.com
City Hotel,0,11,2015,8,35,25,0,2,Online,GBR,97.0,Gregory.C70@verizon.com
City Hotel,0,145,2015,8,36,31,1,2,Groups,ISR,80.0,Thompson.Samantha68@outlook.com
City Hotel,1,13,2015,8,36,31,1,4,Online,PRT,92.0,Nicole.Davis@hotmail.com
City Hotel,0,0,2015,9,37,8,0,1,Direct,PRT,114.0,James.Douglas@yahoo.com
City Hotel,1,11,2015,9,37,8,0,4,Offline,PRT,78.94,KathrynHart23@verizon.com
City Hotel,0,74,2015,9,38,18,0,2,Offline,PRT,109.0,Kelley.Michael@mail.com
City Hotel,0,87,2015,9,38,18,1,2,Online,PRT,89.25,Christina_Donovan@protonmail.com
City Hotel,1,75,2015,9,38,19,2,2,Groups,PRT,62.0,JamesMccann@mail.com
City Hotel,0,141,2015,9,39,20,1,0,Offline,CN,90.0,KevinTerry64@zoho.com
City Hotel,0,83,2015,9,39,23,0,2,Groups,ESP,62.0,Kaitlyn_Weaver48@zoho.com
